time,"Einspritzdruck, Ist","Schneckenvolumen, Ist","Auswerferweg, Ist","Einspritzstrom, Ist","Werkzeuggeschwindigkeit, Ist","Auswerfergeschwindigkeit, Ist","Werkzeugkraft, Ist","Werkzeugweg, Ist","Druckmesssystem 3, Ist","Temperaturmesssystem 5, Ist",id
3.05,376.11,3.19,0.09,1.36,0.0,0.0,121.26,0.0,0.43,30.9,247
3.1,369.25,3.14,0.1,1.24,0.0,0.0,121.26,0.0,0.32,30.7,247
3.15,374.32,3.06,0.09,1.36,0.0,0.31,121.37,0.0,0.32,30.6,247
3.2,373.43,2.99,0.09,1.45,0.0,0.31,121.37,0.0,0.32,30.7,247
3.25,375.32,2.92,0.09,1.39,0.0,-0.61,121.37,0.0,0.32,30.9,247
3.3,374.92,2.85,0.1,1.3,0.0,0.31,121.37,0.0,0.32,30.8,247
3.35,375.62,2.79,0.08,0.88,0.0,0.31,121.37,0.0,0.32,30.9,247
3.4,371.24,2.75,0.09,1.0,0.0,0.31,121.48,0.0,0.32,30.9,247
3.45,371.24,2.69,0.09,1.36,0.0,-0.31,121.26,0.0,0.32,30.8,247
3.5,377.21,2.62,0.09,1.36,0.0,0.0,121.48,0.0,0.32,30.9,247
3.55,367.36,2.58,0.09,0.51,0.0,0.0,121.37,0.0,0.32,31.0,247
3.6,370.94,2.53,0.09,1.15,0.0,0.0,121.48,0.0,0.32,31.3,247
3.65,375.82,2.47,0.09,0.79,0.0,0.0,121.48,0.0,0.21,33.7,247
3.7,374.03,2.46,0.09,0.42,0.0,0.0,121.37,0.0,0.0,37.4,247
3.75,374.92,2.44,0.09,0.09,0.0,0.0,121.37,0.0,-0.11,38.4,247
3.8,374.22,2.44,0.09,0.03,0.0,0.31,121.26,0.0,-0.21,39.4,247
3.85,374.92,2.43,0.09,0.06,0.0,0.31,121.37,0.0,-0.32,39.7,247
3.9,374.82,2.43,0.1,0.06,0.0,0.0,121.37,0.0,-0.43,40.0,247
3.95,375.02,2.43,0.09,0.03,0.0,0.31,121.37,0.0,-0.54,40.2,247
4.0,375.02,2.43,0.09,0.03,0.0,0.0,121.48,0.0,-0.54,40.4,247
4.05,374.82,2.42,0.09,0.03,0.0,0.0,121.37,0.0,-0.54,40.5,247
4.1,374.82,2.42,0.09,0.03,0.0,0.31,121.48,0.0,-0.54,40.5,247
4.15,375.02,2.42,0.09,0.03,0.0,0.0,121.48,0.0,-0.54,40.7,247
4.2,375.12,2.42,0.09,0.03,0.0,0.31,121.37,0.0,-0.54,40.5,247
4.25,172.89,2.86,0.09,-15.97,0.0,0.31,120.93,0.0,-0.54,40.6,247
4.3,32.73,3.26,0.09,-12.68,-0.95,0.61,121.04,0.0,-0.54,40.7,247
4.35,-7.16,3.64,0.02,-4.56,0.0,-0.92,120.82,0.0,-0.43,40.5,247
4.4,4.77,3.72,-0.01,-0.48,0.0,-0.61,120.71,0.0,-0.32,40.4,247
4.45,10.44,3.72,-0.02,0.0,0.0,0.0,120.71,0.0,-0.32,40.4,247
4.5,11.54,3.72,0.01,0.0,0.0,0.0,120.71,0.0,-0.32,40.2,247
4.55,29.74,3.72,0.01,-0.09,0.0,0.61,120.49,0.0,-0.32,40.2,247
4.6,31.63,3.83,0.02,-2.96,0.0,0.31,120.49,0.0,-0.32,40.1,247
4.65,19.89,4.02,0.02,-4.05,0.0,0.0,120.49,-0.02,-0.21,40.1,247
4.7,16.61,4.2,0.02,-3.32,0.0,0.61,120.49,0.0,-0.11,40.0,247
4.75,19.3,4.35,0.04,-2.93,0.0,0.92,120.49,0.0,-0.21,39.9,247
4.8,20.69,4.5,0.05,-3.05,0.0,0.31,120.71,0.0,-0.11,39.9,247
4.85,20.79,4.66,0.05,-3.23,0.0,0.0,120.71,0.0,-0.11,39.9,247
4.9,19.99,4.82,0.07,-3.2,0.0,0.0,120.71,0.0,0.0,39.9,247
4.95,20.19,4.98,0.09,-3.2,0.0,0.31,120.71,0.0,0.0,39.5,247
5.0,20.49,5.15,0.09,-3.26,0.0,-0.31,120.71,0.0,0.0,39.6,247
5.05,19.6,5.31,0.09,-3.23,0.0,0.0,120.6,0.0,0.0,39.6,247
5.1,20.49,5.47,0.09,-3.29,0.0,0.61,120.71,0.0,0.0,39.3,247
5.15,19.89,5.64,0.09,-3.26,0.0,-0.31,120.6,0.0,0.0,39.4,247
5.2,20.19,5.81,0.09,-3.32,0.0,0.0,120.71,0.0,0.0,39.3,247
5.25,19.7,5.97,0.1,-3.29,0.0,-0.31,120.71,0.0,0.0,39.2,247
5.3,20.29,6.14,0.1,-3.29,0.0,-0.31,120.71,0.0,0.0,39.3,247
5.35,19.89,6.3,0.1,-3.29,0.0,0.0,120.71,0.0,0.0,39.0,247
5.4,20.39,6.47,0.09,-3.29,0.0,0.31,120.71,0.0,0.0,38.9,247
5.45,20.09,6.63,0.09,-3.29,0.0,0.0,120.6,0.0,0.11,38.9,247
5.5,20.69,6.8,0.09,-3.35,0.0,-0.31,120.71,0.0,0.0,38.8,247
5.55,19.5,6.97,0.09,-3.35,-0.95,0.0,120.71,0.0,0.11,38.6,247
5.6,20.29,7.14,0.09,-3.35,0.0,-0.31,120.71,0.0,0.11,38.7,247
5.65,20.09,7.31,0.09,-3.38,0.0,0.0,120.71,0.0,0.11,38.5,247
5.7,19.7,7.48,0.09,-3.35,0.0,0.31,120.6,0.0,0.11,38.5,247
5.75,20.29,7.65,0.09,-3.35,0.0,0.0,120.71,0.0,0.11,38.4,247
5.8,19.5,7.82,0.09,-3.29,0.0,-0.92,120.71,0.0,0.21,38.2,247
5.85,20.59,7.98,0.08,-3.35,0.0,0.61,120.71,0.0,0.11,38.3,247
5.9,19.7,8.15,0.09,-3.32,0.95,-0.31,120.71,0.0,0.21,38.2,247
5.95,20.09,8.32,0.09,-3.35,0.95,0.0,120.71,0.0,0.21,38.0,247
6.0,20.59,8.49,0.09,-3.35,0.0,0.0,120.82,0.0,0.21,38.2,247
6.05,19.4,8.66,0.09,-3.38,0.0,0.31,120.6,0.0,0.21,38.0,247
6.1,20.69,8.83,0.1,-3.38,0.0,-0.31,120.71,0.0,0.21,38.0,247
6.15,19.89,9.0,0.09,-3.41,0.0,-0.31,120.71,0.0,0.32,37.9,247
6.2,19.6,9.17,0.1,-3.32,-0.95,-0.31,120.6,0.0,0.21,37.7,247
6.25,20.49,9.34,0.09,-3.35,0.0,0.0,120.71,0.0,0.32,37.8,247
6.3,19.7,9.51,0.09,-3.35,0.0,0.0,120.71,0.0,0.32,37.6,247
6.35,20.29,9.68,0.09,-3.35,0.0,0.31,120.82,0.0,0.21,37.7,247
6.4,20.49,9.85,0.09,-3.41,0.0,0.0,120.71,0.0,0.21,37.5,247
6.45,19.8,10.02,0.09,-3.41,0.0,0.0,120.71,0.0,0.32,37.5,247
6.5,19.99,10.2,0.1,-3.47,0.0,0.0,120.71,0.0,0.32,37.4,247
6.55,20.59,10.37,0.09,-3.44,-0.95,0.31,120.71,0.0,0.32,37.5,247
6.6,19.99,10.55,0.09,-3.41,0.0,-0.31,120.6,0.0,0.32,37.4,247
6.65,19.99,10.71,0.09,-3.38,0.0,0.61,120.82,0.0,0.32,37.4,247
6.7,20.39,10.88,0.09,-3.41,0.0,-0.31,120.71,0.0,0.32,37.5,247
6.75,19.99,11.06,0.09,-3.35,0.0,0.61,120.82,0.0,0.32,37.3,247
6.8,19.8,11.23,0.09,-3.38,0.0,0.0,120.71,0.0,0.32,37.3,247
6.85,20.79,11.4,0.1,-3.44,0.0,0.0,120.6,0.0,0.32,37.2,247
6.9,20.39,11.57,0.09,-3.44,0.0,-0.31,120.6,0.0,0.32,37.1,247
6.95,19.5,11.74,0.1,-3.44,0.0,0.31,120.71,0.0,0.32,37.0,247
7.0,19.99,11.92,0.1,-3.44,0.0,0.0,120.71,0.0,0.32,37.0,247
7.05,20.39,12.09,0.09,-3.41,0.0,-0.31,120.71,0.0,0.32,37.1,247
7.1,19.8,12.26,0.09,-3.41,0.0,-0.31,120.6,0.0,0.32,37.0,247
7.15,19.6,12.44,0.09,-3.41,0.0,0.0,120.71,0.0,0.32,36.9,247
7.2,20.89,12.61,0.09,-3.44,0.0,0.0,120.71,0.0,0.32,36.9,247
7.25,19.99,12.79,0.09,-3.5,0.0,0.0,120.6,0.0,0.32,37.0,247
7.3,19.6,12.96,0.09,-3.41,-0.95,0.31,120.71,0.0,0.32,36.9,247
7.35,19.8,13.13,0.09,-3.41,0.0,-0.31,120.6,0.0,0.32,36.6,247
7.4,20.59,13.3,0.09,-3.44,0.0,0.31,120.6,0.0,0.32,36.8,247
7.45,20.59,13.48,0.09,-3.53,0.0,0.31,120.71,0.0,0.32,36.8,247
7.5,19.99,13.66,0.1,-3.47,0.0,0.0,120.6,0.0,0.32,36.6,247
7.55,19.4,13.83,0.09,-3.44,0.0,0.31,120.71,0.0,0.32,36.8,247
7.6,19.99,14.0,0.09,-3.38,0.0,-0.31,120.71,0.0,0.32,36.7,247
7.65,20.69,14.17,0.09,-3.44,0.95,0.31,120.71,0.0,0.32,36.7,247
7.7,20.09,14.35,0.1,-3.41,0.0,-0.61,120.71,0.0,0.32,36.5,247
7.75,21.19,14.52,0.09,-3.44,0.0,0.31,120.71,0.0,0.32,36.7,247
7.8,18.5,14.71,0.09,-3.74,0.0,0.31,120.82,0.0,0.32,36.5,247
7.85,18.0,14.88,0.09,-3.41,0.0,-0.31,120.71,0.0,0.32,36.6,247
7.9,20.89,15.05,0.09,-3.29,0.0,0.31,120.82,0.0,0.32,36.4,247
7.95,20.59,15.22,0.09,-3.47,0.0,0.0,120.71,0.0,0.32,36.5,247
8.0,19.7,15.4,0.09,-3.53,0.0,-0.31,120.71,0.0,0.32,36.6,247
8.05,19.4,15.58,0.1,-3.5,0.0,-0.31,120.71,0.0,0.32,36.5,247
8.1,19.8,15.75,0.09,-3.44,0.0,-0.31,120.71,0.0,0.32,36.4,247
8.15,20.59,15.92,0.1,-3.44,0.0,0.0,120.71,0.0,0.32,36.3,247
8.2,19.99,16.1,0.09,-3.47,0.0,-0.31,120.71,0.0,0.32,36.3,247
8.25,19.5,16.27,0.09,-3.53,0.0,0.0,120.71,0.0,0.32,36.2,247
8.3,19.6,16.45,0.09,-3.47,0.0,0.31,120.71,0.0,0.32,36.3,247
8.35,2.79,16.55,0.09,-0.69,0.0,0.31,120.6,0.0,0.32,36.2,247
8.4,-36.31,17.06,0.1,-15.46,0.0,0.31,120.6,0.0,0.32,36.2,247
8.45,-34.12,18.03,0.09,-19.6,0.95,-0.31,120.6,0.0,0.32,36.4,247
8.5,-15.22,18.48,0.1,-2.84,0.95,0.0,120.6,0.0,0.32,36.2,247
8.55,-7.06,18.5,0.03,-0.03,0.0,-0.61,120.38,0.0,0.32,36.3,247
8.6,-5.57,18.5,0.02,0.0,0.0,0.31,120.49,0.0,0.32,36.2,247
8.65,-5.27,18.5,0.04,0.0,0.0,0.31,120.38,0.0,0.32,36.1,247
8.7,-4.87,18.5,0.05,0.0,-0.95,0.0,120.16,0.0,0.32,36.1,247
8.75,-4.87,18.5,0.05,0.0,0.0,-0.31,120.05,0.0,0.32,36.4,247
8.8,-4.58,18.5,0.06,0.0,0.0,-0.31,120.27,0.0,0.32,36.2,247
8.85,-4.28,18.5,0.05,0.0,0.0,0.92,120.16,-0.02,0.32,36.0,247
8.9,-4.18,18.5,0.06,0.0,0.0,0.31,120.16,-0.02,0.32,36.0,247
8.95,-4.38,18.5,0.05,0.0,0.0,0.0,120.16,0.0,0.32,36.1,247
9.0,-4.18,18.5,0.05,0.0,0.0,-0.31,120.16,0.0,0.32,36.1,247
9.05,-3.98,18.5,0.05,0.0,0.0,0.31,120.05,0.0,0.32,36.0,247
9.1,-4.08,18.5,0.09,0.0,-0.95,0.61,120.27,0.0,0.32,35.9,247
9.15,-3.98,18.5,0.09,0.0,0.0,-0.31,120.27,0.0,0.32,36.1,247
9.2,-3.78,18.5,0.09,0.0,0.0,0.0,120.27,0.0,0.32,36.1,247
9.25,-3.78,18.5,0.09,0.0,-0.95,0.0,120.27,0.0,0.32,35.9,247
9.3,-3.68,18.5,0.09,0.0,0.0,0.31,120.05,0.0,0.32,36.0,247
9.35,-3.68,18.5,0.09,0.0,0.0,0.31,120.27,0.0,0.32,36.1,247
9.4,-3.68,18.5,0.08,0.0,0.0,0.0,120.16,0.0,0.32,36.0,247
9.45,-3.48,18.5,0.09,0.0,0.0,-0.31,120.16,0.0,0.32,35.9,247
9.5,-3.68,18.5,0.09,0.0,0.0,0.31,120.27,0.0,0.32,35.9,247
9.55,-3.38,18.5,0.1,0.0,0.0,0.0,120.16,0.0,0.32,36.0,247
9.6,-3.48,18.5,0.1,0.0,0.0,0.0,120.05,0.0,0.32,36.0,247
9.65,-3.38,18.5,0.09,0.0,0.0,0.0,120.16,0.0,0.32,35.9,247
9.7,-3.28,18.5,0.09,0.0,0.0,0.31,120.16,0.0,0.32,36.0,247
9.75,-3.38,18.5,0.09,0.0,0.95,-0.61,120.16,0.0,0.32,35.8,247
9.8,-3.48,18.5,0.09,0.0,0.0,-0.31,120.16,0.0,0.32,35.8,247
9.85,-3.38,18.5,0.09,0.0,0.0,0.0,120.16,0.0,0.32,35.9,247
9.9,-3.38,18.5,0.09,0.0,0.0,-0.61,120.16,0.0,0.32,35.8,247
9.95,-3.28,18.5,0.09,0.0,0.0,0.0,120.05,0.0,0.21,35.9,247
10.0,-3.28,18.5,0.08,0.0,0.0,0.31,120.93,0.0,-0.54,35.8,247
10.05,-3.68,18.5,0.09,0.0,0.0,-0.31,120.6,0.0,-0.54,35.7,247
10.1,-3.28,18.5,0.09,0.0,0.0,0.0,94.07,0.02,-0.54,35.8,247
10.15,-2.98,18.5,0.09,0.0,-0.95,0.92,27.08,0.06,-0.54,35.8,247
10.2,-2.98,18.5,0.1,0.0,-0.95,0.0,-0.22,0.1,-0.54,35.8,247
10.25,-3.18,18.5,0.1,0.0,-1.91,0.31,-0.11,0.13,-0.54,35.8,247
10.3,-3.18,18.5,0.1,0.0,-3.81,0.0,0.0,0.29,-0.54,35.5,247
10.35,-3.08,18.5,0.1,0.0,-3.81,-0.31,0.0,0.48,-0.54,35.4,247
10.4,-3.38,18.5,0.1,0.0,-4.77,0.31,0.0,0.71,-0.54,35.3,247
10.45,-3.18,18.5,0.1,0.0,-5.72,0.31,0.11,0.99,-0.54,35.3,247
10.5,-2.98,18.5,0.1,0.0,-6.68,0.0,0.11,1.3,-0.54,35.3,247
10.55,-3.38,18.5,0.1,0.0,-7.63,-0.31,0.0,1.7,-0.54,35.1,247
10.6,-3.38,18.5,0.1,0.0,-8.58,0.0,0.22,2.12,-0.54,35.2,247
10.65,-3.28,18.5,0.1,0.0,-9.54,-0.31,0.11,2.61,-0.54,35.1,247
10.7,-2.98,18.5,0.1,0.0,-12.4,-0.31,0.0,3.19,-0.54,35.1,247
10.75,-3.08,18.5,0.09,0.0,-13.35,0.31,0.11,3.81,-0.54,35.1,247
10.8,-3.08,18.5,0.1,0.0,-14.31,0.31,0.33,4.52,-0.54,34.9,247
10.85,-2.98,18.5,0.1,0.0,-16.21,-0.61,0.22,5.32,-0.54,34.9,247
10.9,-3.38,18.5,0.1,0.0,-17.17,0.0,0.0,6.2,-0.54,34.9,247
10.95,-3.08,18.5,0.1,0.0,-20.03,0.0,0.22,7.15,-0.54,34.8,247
11.0,-3.08,18.5,0.1,0.0,-20.98,0.0,0.0,8.22,-0.54,34.8,247
11.05,-2.98,18.5,0.1,0.0,-23.84,-0.31,0.11,9.38,-0.54,34.8,247
11.1,-2.98,18.5,0.09,0.0,-25.75,-0.31,0.22,10.64,-0.54,34.6,247
11.15,-3.18,18.5,0.1,0.0,-28.61,-0.31,0.11,12.0,-0.54,34.7,247
11.2,-3.08,18.5,0.1,0.0,-30.52,-0.31,0.22,13.49,-0.54,34.7,247
11.25,-3.18,18.5,0.11,0.0,-33.38,-0.92,0.11,15.09,-0.54,34.8,247
11.3,-2.88,18.5,0.09,0.0,-35.29,-0.61,0.0,16.82,-0.54,34.5,247
11.35,-2.98,18.5,0.09,0.0,-38.15,0.31,0.22,18.65,-0.54,34.5,247
11.4,-2.98,18.5,0.1,0.0,-40.06,-0.31,0.22,20.64,-0.54,34.7,247
11.45,-3.08,18.5,0.1,0.0,-42.92,0.0,0.11,22.74,-0.54,34.4,247
11.5,-3.08,18.5,0.1,0.0,-44.82,-0.31,0.22,24.97,-0.54,34.5,247
11.55,-3.48,18.5,0.09,0.0,-47.69,-0.31,0.11,27.33,-0.54,34.5,247
11.6,-3.08,18.5,0.1,0.0,-50.55,0.31,0.11,29.81,-0.54,34.5,247
11.65,-2.98,18.5,0.1,0.0,-53.41,0.0,0.11,32.43,-0.54,34.4,247
11.7,-3.18,18.5,0.1,0.0,-55.31,0.0,0.11,35.17,-0.54,34.3,247
11.75,-3.18,18.5,0.1,0.0,-58.18,-0.31,0.0,38.05,-0.54,34.3,247
11.8,-2.98,18.5,0.1,0.0,-74.39,0.0,0.0,41.41,-0.54,34.3,247
11.85,-3.38,18.5,0.09,0.0,-195.51,0.0,-0.11,49.23,-0.54,34.2,247
11.9,-3.48,18.5,0.1,0.0,-391.02,-0.31,-0.55,66.05,-0.54,34.2,247
11.95,-2.98,18.5,0.11,0.0,-655.19,-0.61,-1.22,95.18,-0.54,34.3,247
12.0,-3.08,18.5,0.1,0.0,-968.01,-0.31,-0.77,139.51,-0.54,34.3,247
12.05,-2.39,18.5,0.1,0.0,-1040.49,0.31,0.44,191.89,-0.54,34.3,247
12.1,-3.58,18.5,0.1,0.0,-824.95,-0.31,0.33,236.1,-0.54,34.3,247
12.15,-2.19,18.5,0.1,0.0,-600.83,0.0,0.33,268.98,-0.54,34.2,247
12.2,-3.08,18.5,0.1,0.0,-369.08,0.61,0.44,290.52,-0.54,34.3,247
12.25,-2.88,18.5,0.1,0.0,-107.77,0.0,0.22,299.46,-0.54,34.2,247
12.3,-2.69,18.5,0.1,0.0,0.0,0.0,0.0,300.05,-0.54,34.2,247
12.35,-3.08,18.5,0.11,0.0,0.0,0.31,0.0,300.05,-0.54,34.1,247
12.4,-2.98,18.5,2.78,0.0,0.0,75.08,0.0,300.09,-0.54,34.1,247
12.45,-2.88,18.5,7.75,0.0,0.0,94.91,0.0,300.09,-0.54,33.9,247
12.5,-3.28,18.5,15.33,0.0,0.0,155.64,0.0,300.11,-0.54,33.7,247
12.55,-2.98,18.5,17.97,0.0,0.0,20.45,0.0,300.11,-0.54,33.8,247
12.6,-2.98,18.5,19.93,0.0,0.0,49.13,0.0,300.11,-0.54,33.4,247
12.65,-2.98,18.5,20.77,0.0,0.0,0.31,0.0,300.11,-0.54,33.5,247
12.7,-3.08,18.5,20.76,0.0,0.0,0.31,0.0,300.11,-0.54,33.4,247
12.75,-2.88,18.5,20.77,0.0,0.0,-0.61,0.0,300.11,-0.54,33.5,247
12.8,-3.08,18.5,20.77,0.0,0.0,0.31,0.11,300.11,-0.54,33.4,247
12.85,-3.08,18.5,20.78,0.0,0.0,0.31,0.0,300.11,-0.54,33.5,247
12.9,-2.88,18.5,20.78,0.0,0.0,-0.31,0.0,300.11,-0.54,33.4,247
12.95,-2.98,18.5,20.76,0.0,0.0,0.0,0.0,300.11,-0.54,33.3,247
13.0,-3.08,18.5,20.77,0.0,0.0,-0.61,0.0,300.11,-0.54,33.1,247
13.05,-3.08,18.5,20.77,0.0,0.0,-1.22,0.0,300.11,-0.54,33.1,247
13.1,-3.08,18.5,20.76,0.0,0.0,0.31,0.0,300.11,-0.54,33.1,247
13.15,-3.08,18.5,20.78,0.0,0.0,0.61,0.0,300.11,-0.54,33.1,247
13.2,-2.98,18.5,20.78,0.0,0.0,0.0,0.0,300.11,-0.54,32.9,247
13.25,-3.08,18.5,20.78,0.0,0.0,0.31,0.0,300.11,-0.54,32.8,247
13.3,-3.08,18.5,20.78,0.0,0.0,-0.61,0.0,300.11,-0.54,33.0,247
13.35,-2.88,18.5,20.76,0.0,0.0,0.31,0.0,300.11,-0.54,32.9,247
13.4,-3.08,18.5,20.77,0.0,0.0,0.31,0.0,300.11,-0.54,32.9,247
13.45,-3.08,18.5,20.77,0.0,0.0,0.61,0.0,300.11,-0.54,33.0,247
13.5,-3.08,18.5,20.78,0.0,0.0,0.31,0.0,300.11,-0.54,32.8,247
13.55,-2.98,18.5,20.76,0.0,0.0,-0.61,0.0,300.11,-0.54,32.8,247
13.6,-2.98,18.5,20.77,0.0,0.0,0.0,0.0,300.11,-0.54,32.7,247
13.65,-2.98,18.5,20.76,0.0,0.0,0.0,0.0,300.11,-0.54,32.7,247
13.7,-3.08,18.5,20.77,0.0,0.0,0.31,0.0,300.11,-0.54,32.6,247
13.75,-3.28,18.5,19.5,0.0,0.0,-56.76,0.0,300.11,-0.54,32.7,247
13.8,-2.98,18.5,11.59,0.0,0.95,-173.65,0.0,300.09,-0.54,32.6,247
13.85,-2.98,18.5,4.83,0.0,0.0,-117.5,0.11,300.11,-0.54,32.5,247
13.9,-2.98,18.5,2.23,0.0,0.0,-40.28,0.0,300.11,-0.54,32.6,247
13.95,-2.98,18.5,0.58,0.0,0.0,-31.43,0.11,300.09,-0.54,32.7,247
14.0,-2.98,18.5,0.05,0.0,-0.95,-0.61,0.0,300.11,-0.54,32.5,247
14.05,-2.98,18.5,0.07,0.0,0.95,0.0,0.0,300.11,-0.54,32.4,247
14.1,-2.98,18.5,0.07,0.0,0.0,0.0,0.0,300.09,-0.54,32.4,247
14.15,-2.98,18.5,0.08,0.0,0.0,-0.61,0.0,300.11,-0.54,32.3,247
14.2,-2.88,18.5,0.07,0.0,0.0,-0.31,0.0,300.11,-0.54,32.5,247
14.25,-3.08,18.5,0.07,0.0,0.0,0.31,0.0,300.11,-0.54,32.5,247
14.3,-2.98,18.5,0.08,0.0,0.0,-0.31,0.0,300.11,-0.54,32.1,247
14.35,-2.98,18.5,0.07,0.0,0.0,0.0,0.0,300.11,-0.54,32.3,247
14.4,-2.88,18.5,0.08,0.0,0.0,0.0,0.0,300.11,-0.54,32.5,247
14.45,-2.88,18.5,0.08,0.0,0.0,0.61,0.0,300.11,-0.54,32.3,247
14.5,-2.88,18.5,0.07,0.0,0.0,0.0,0.0,300.11,-0.54,32.5,247
14.55,-2.88,18.5,0.08,0.0,0.0,0.61,0.0,300.11,-0.54,32.3,247
14.6,-2.88,18.5,0.07,0.0,0.0,-0.31,0.0,300.11,-0.54,32.1,247
14.65,-2.98,18.5,0.07,0.0,0.0,-0.61,0.0,300.11,-0.54,32.3,247
14.7,-3.08,18.5,0.07,0.0,0.0,0.0,0.0,300.11,-0.54,32.1,247
14.75,-2.88,18.5,0.07,0.0,0.0,-0.31,0.0,300.11,-0.54,32.1,247
14.8,-2.98,18.5,0.08,0.0,0.0,0.31,0.0,300.11,-0.54,31.9,247
14.85,-2.98,18.5,0.07,0.0,0.0,0.31,0.0,300.11,-0.54,32.0,247
14.9,-2.98,18.5,0.07,0.0,0.0,0.0,0.0,300.11,-0.54,31.9,247
14.95,-2.98,18.5,0.08,0.0,0.0,-0.31,0.0,300.11,-0.54,32.1,247
0.0,-1.19,18.5,-0.03,0.0,0.95,-0.92,123.36,0.0,-0.54,31.0,248
0.05,27.95,18.34,-0.04,5.41,0.0,-0.31,123.03,0.0,0.0,31.0,248
0.1,33.32,18.04,-0.02,5.95,0.0,-0.61,122.59,-0.02,0.0,31.0,248
0.15,35.41,17.75,-0.04,5.95,0.0,0.31,122.59,0.0,0.0,30.9,248
0.2,38.1,17.45,-0.01,5.95,0.0,0.0,122.37,-0.02,0.0,31.0,248
0.25,41.58,17.15,0.04,5.92,0.0,1.22,122.26,0.0,0.0,31.0,248
0.3,63.96,16.85,0.05,5.95,0.0,0.0,122.15,0.0,0.0,30.9,248
0.35,90.42,16.55,0.05,5.95,0.0,-0.31,122.04,-0.02,0.0,31.0,248
0.4,99.57,16.25,0.09,5.95,0.0,1.53,122.04,0.0,0.0,30.9,248
0.45,100.67,15.95,0.09,5.98,0.0,-0.31,121.82,0.0,0.0,30.8,248
0.5,99.18,15.65,0.09,5.98,0.0,0.61,121.82,0.0,0.0,30.8,248
0.55,99.38,15.36,0.09,5.95,0.0,0.0,121.82,0.0,0.0,31.1,248
0.6,99.28,15.06,0.09,5.95,0.0,-0.61,121.71,0.0,0.0,30.9,248
0.65,99.77,14.76,0.09,5.98,0.0,0.31,121.59,0.0,0.0,31.0,248
0.7,100.77,14.46,0.09,5.98,0.0,0.31,121.59,0.0,0.0,30.9,248
0.75,101.76,14.16,0.09,5.95,0.0,0.31,121.59,0.0,0.0,31.1,248
0.8,102.66,13.86,0.09,5.95,0.0,-0.31,121.48,0.0,0.0,30.8,248
0.85,103.25,13.56,0.09,5.92,0.0,-0.31,121.48,0.0,0.0,31.0,248
0.9,106.04,13.27,0.09,5.95,0.0,0.0,121.59,0.0,0.0,31.0,248
0.95,111.91,12.97,0.1,5.95,0.0,0.61,121.37,0.0,0.0,31.0,248
1.0,118.67,12.67,0.09,5.95,0.0,-0.31,121.37,0.0,0.0,30.9,248
1.05,126.13,12.37,0.09,5.95,0.0,-0.61,121.37,0.0,0.0,31.0,248
1.1,131.21,12.07,0.09,5.92,0.0,0.31,121.37,0.0,0.0,31.0,248
1.15,135.29,11.77,0.09,5.92,0.0,0.61,121.37,0.0,0.0,30.9,248
1.2,139.56,11.48,0.09,5.95,0.0,-0.31,121.37,0.0,0.0,31.2,248
1.25,162.74,11.17,0.09,5.92,0.0,0.0,121.37,0.0,0.0,31.1,248
1.3,214.47,10.88,0.09,5.95,0.0,0.0,121.37,0.0,0.0,31.0,248
1.35,256.45,10.58,0.09,5.95,0.0,0.0,121.37,0.0,0.0,31.0,248
1.4,283.5,10.28,0.09,5.92,0.0,0.0,121.26,0.0,0.0,30.9,248
1.45,298.13,9.98,0.09,5.95,0.0,0.0,121.48,0.0,0.0,30.8,248
1.5,306.48,9.68,0.09,5.95,0.0,-0.61,121.37,0.0,0.0,30.9,248
1.55,313.94,9.38,0.09,5.95,0.0,0.31,121.37,0.0,0.0,30.7,248
1.6,318.82,9.09,0.09,5.95,0.0,0.0,121.48,0.0,0.11,31.0,248
1.65,323.69,8.79,0.09,5.92,0.0,-0.31,121.48,0.0,0.0,31.0,248
1.7,327.97,8.49,0.09,5.92,0.0,0.0,121.37,0.0,0.0,31.1,248
1.75,332.35,8.19,0.09,5.92,0.0,-0.31,121.48,0.0,0.11,31.0,248
1.8,337.42,7.89,0.09,5.92,0.0,-0.31,121.48,0.0,0.0,30.9,248
1.85,342.39,7.59,0.09,5.95,0.0,0.31,121.37,0.0,0.11,30.8,248
1.9,345.68,7.29,0.08,5.95,0.0,0.31,121.59,0.0,0.11,30.9,248
1.95,350.25,7.0,0.09,5.92,0.0,0.0,121.37,0.0,0.11,30.8,248
2.0,353.73,6.7,0.09,5.92,0.0,0.31,121.48,0.0,0.11,30.8,248
2.05,363.08,6.4,0.09,5.95,0.0,0.0,121.59,0.0,0.11,30.9,248
2.1,374.62,6.1,0.09,5.95,0.0,0.0,121.59,0.0,0.11,30.9,248
2.15,396.11,5.8,0.08,5.92,0.0,-0.31,121.48,0.0,0.21,31.1,248
2.2,401.58,5.5,0.09,5.95,0.0,0.0,121.71,0.0,0.21,30.9,248
2.25,340.01,5.4,0.1,1.3,0.0,0.31,121.48,0.0,0.11,30.9,248
2.3,356.02,5.18,0.08,4.92,0.0,-0.31,121.48,0.0,0.21,31.1,248
2.35,371.34,4.95,0.09,4.38,0.0,-0.61,121.59,0.0,0.21,30.9,248
2.4,376.41,4.75,0.08,3.93,0.0,-0.31,121.59,0.0,0.21,31.1,248
2.45,371.74,4.58,0.09,3.26,0.0,-0.31,121.59,0.0,0.21,30.9,248
